房源名称,户型,面向,面积,所属区,地址,价钱
天地晨光丽景,3室2厅,南,104㎡,龙泉驿区,龙泉驿洪河,2000 元/月
四季康城,3室1厅,东南,88㎡,龙泉驿区,龙泉驿龙泉驿城区,1500 元/月
观澜东山,3室1厅,东南,90㎡,龙泉驿区,龙泉驿东山,1200 元/月
自由假日,1室0厅,南,39㎡,龙泉驿区,龙泉驿阳光城,600 元/月
整租·果壳里的城,3室1厅,东南,90㎡,龙泉驿区,龙泉驿龙泉驿城区,1600 元/月
东域龙湾二期,3室1厅,南,123㎡,龙泉驿区,龙泉驿航天,1600 元/月
驿村苑,1室2厅,东南,59㎡,龙泉驿区,龙泉驿航天,1200 元/月
御源大湖区,3室1厅,东南,91㎡,龙泉驿区,龙泉驿龙泉驿城区,1700 元/月
人和世家,2室1厅,东南,73㎡,龙泉驿区,龙泉驿龙泉驿城区,1300 元/月
首创东公元,3室2厅,东南,84㎡,龙泉驿区,龙泉驿龙泉驿城区,2000 元/月
整租·四季映像,3室2厅,西南,75㎡,龙泉驿区,龙泉驿大面,1800 元/月
武城大观城市花园一期,3室2厅,东,122㎡,龙泉驿区,龙泉驿洪河,2000 元/月
天立广场,2室1厅,南,72㎡,龙泉驿区,龙泉驿龙泉驿城区,1500 元/月
东山国际新城H区三期,2室1厅,东南,74㎡,龙泉驿区,龙泉驿东山,1500 元/月
四季康城,3室1厅,东南,91㎡,龙泉驿区,龙泉驿龙泉驿城区,1500 元/月
蔚蓝花城B区,2室1厅,东南,73㎡,龙泉驿区,龙泉驿航天,1400 元/月
武城大观城市花园二期,3室1厅,东南,124㎡,龙泉驿区,龙泉驿洪河,2000 元/月
首创万卷山,3室2厅,西北,90㎡,龙泉驿区,龙泉驿大面,1800 元/月
整租·御源大湖区,2室1厅,东南,83㎡,龙泉驿区,龙泉驿龙泉驿城区,1500 元/月
独栋·正嘉酒店公寓,川师店,近川师大(成龙校区)温馨大床房,24㎡,龙泉驿区,,1999-2199 元/月
劲力蓝色理想,2室1厅,东南,84㎡,龙泉驿区,龙泉驿航天,1300 元/月
四季映像,3室2厅,东北,78㎡,龙泉驿区,龙泉驿大面,1500 元/月
独栋·正嘉酒店公寓,川师店,近川师（成龙校区）3D,35㎡,龙泉驿区,,3300 元/月
果壳里的城,1室1厅,东南,60㎡,龙泉驿区,龙泉驿龙泉驿城区,1500 元/月
航天乙三区,2室2厅,南,76㎡,龙泉驿区,龙泉驿航天,1200 元/月
独栋·正嘉酒店公寓,川师店,近川师成龙校区·四川财经学院·汽车城,35㎡,龙泉驿区,,2599-2998 元/月
四季映像,3室1厅,南,75㎡,龙泉驿区,龙泉驿大面,1700 元/月
通达二期,2室1厅,东南,92㎡,龙泉驿区,龙泉驿龙泉驿城区,1000 元/月
润扬北城1号,3室1厅,南,100㎡,新都区,新都新都城区,1500 元/月
富力桃园A区,3室2厅,东,93㎡,新都区,新都毗河,1200 元/月
富力桃园A区,3室2厅,东,119㎡,新都区,新都毗河,1300 元/月
我的大学,3室1厅,东南,89㎡,新都区,新都新都城区,1500 元/月
独栋·橙堡公寓,新都中集店,新都超值套二,70㎡,新都区,,1490 元/月
独栋·橙堡公寓,新都中集店,中集特惠套一,/,新都区,,1290 元/月
国光揽悦,4室2厅,西南,112㎡,新都区,新都毗河,2000 元/月
整租·五岳合福地广场,2室1厅,南,89㎡,新都区,新都大丰,1300 元/月
国光揽悦,3室2厅,东南,100㎡,新都区,新都毗河,1400 元/月
富力桃园A区,3室2厅,东,91㎡,新都区,新都毗河,1600 元/月
我的大学,2室1厅,南,55㎡,新都区,新都新都城区,1100 元/月
整租·保利春天花语,2室1厅,东南,50㎡,新都区,新都大丰,1400 元/月
邑品天都,3室1厅,南,99㎡,新都区,新都新都城区,1400 元/月
汉嘉国际,4室2厅,南,134㎡,新都区,新都新都城区,3200 元/月
独栋·橙堡公寓,新都中集店,新都特惠套一,/,新都区,,1190 元/月
独栋·橙堡公寓,新都中集店,精致E户型,45㎡,新都区,,1190 元/月
独栋·玲珑公寓,橙子公寓～新都鑫北店,50平大标间,50㎡,新都区,,1280 元/月
旺府豪庭,1室0厅,东,37㎡,新都区,新都新都城区,900 元/月
旺府豪庭,1室0厅,东南,40㎡,新都区,新都新都城区,1000 元/月
独栋·玲珑公寓,橙子公寓～新都鑫北店,特价房,40㎡,新都区,,1080 元/月
新都城市之心,2室1厅,东南,85㎡,新都区,新都新都城区,1500 元/月
和信天骄府,1室0厅,南,31㎡,新都区,新都新都城区,1100 元/月
我的大学,3室1厅,西南,72㎡,新都区,新都新都城区,1500 元/月
润扬北城1号,3室2厅,南,101㎡,新都区,新都新都城区,2100 元/月
万千城,2室1厅,南,78㎡,新都区,新都新都城区,1300 元/月
独栋·寓缘酒店公寓,大丰店,简约套房,50㎡,新都区,,1280 元/月
整租·保利公园198丁香郡,4室2厅,南,126㎡,新都区,新都保利公园,2000 元/月
佳乐国际城一期,3室1厅,东南,102㎡,新都区,新都毗河,1800 元/月
整租·天晨花溪碧,3室2厅,东南,105㎡,新都区,新都大丰,1600 元/月
澳洲湾,3室2厅,东南,90㎡,新都区,新都毗河,1800 元/月
川音嘉苑,1室0厅,南,38㎡,新都区,新都新都城区,1100 元/月
汇融悉尼湾达令港,3室2厅,南,89㎡,新都区,新都大丰,1300 元/月
旺府豪庭,1室0厅,南,35㎡,新都区,新都新都城区,1000 元/月
旺府豪庭,2室1厅,东南,73㎡,新都区,新都新都城区,1400 元/月
时代锦翠,3室2厅,东南,100㎡,新都区,新都大丰,1800 元/月
博雅新城C区,2室1厅,东,62㎡,新都区,新都大丰,1300 元/月
汉嘉国际,2室2厅,东南,114㎡,新都区,新都新都城区,1800 元/月
保利公园198玫瑰郡,4室1厅,东南,126㎡,新都区,新都保利公园,1700 元/月
富力桃园A区,2室2厅,东,90㎡,新都区,新都毗河,1300 元/月
渥嘉郡,1室1厅,南,55㎡,新都区,新都新都城区,1000 元/月
整租·汇融悉尼湾达令港,3室2厅,东南,90㎡,新都区,新都大丰,1600 元/月
保利城一期,2室1厅,南,75㎡,新都区,新都大丰,1300 元/月
合租·民生新干线,4居室,东南卧,12㎡,新都区,新都大丰,650 元/月
整租·汇融悉尼湾库吉岛二期,3室1厅,东南,101㎡,新都区,新都大丰,1500 元/月
汇融悉尼湾库吉岛一期,2室2厅,北,75㎡,新都区,新都大丰,1300 元/月
润扬北城1号,2室1厅,南,86㎡,新都区,新都新都城区,1500 元/月
保利城二期,2室1厅,南,72㎡,新都区,新都大丰,1600 元/月
天府香城印象,3室2厅,南,90㎡,新都区,新都新都城区,1700 元/月
新神风八座,2室1厅,东南,79㎡,新都区,新都新都城区,1300 元/月
保利城一期,2室1厅,北,76㎡,新都区,新都大丰,1500 元/月
富力桃园A区,3室2厅,东,130㎡,新都区,新都毗河,1600 元/月
思学园小区,1室1厅,东,49㎡,新都区,新都新都城区,900 元/月
独栋·冠寓,成都大丰店,A2温馨小居房,27㎡,新都区,,1119 元/月
独栋·冠寓,成都大丰店,A3阳光大窗房,1室0厅1卫,新都区,,1219 元/月
邑品天都,3室1厅,南,96㎡,新都区,新都新都城区,1500 元/月
独栋·冠寓,成都大丰店,A4阳光大窗房,1室0厅1卫,新都区,,1309 元/月
整租·保利春天花语,2室1厅,东南,50㎡,新都区,新都大丰,1300 元/月
保利城二期,3室1厅,北,96㎡,新都区,新都大丰,2000 元/月
邑品天都,3室2厅,南,100㎡,新都区,新都新都城区,1500 元/月
独栋·玲珑公寓,橙子公寓～新都鑫北店,精致标间,40㎡,新都区,,1180 元/月
独栋·玲珑公寓,橙子公寓～新都鑫北店,阳光套房,60㎡,新都区,,1580 元/月
独栋·玲珑公寓,橙子公寓～新都鑫北店,特价大标间,50㎡,新都区,,1180 元/月
川音嘉苑,1室0厅,南,38㎡,新都区,新都新都城区,1200 元/月
保利城二期,2室1厅,东南/南,69㎡,新都区,新都大丰,1100 元/月
独栋·玲珑公寓,橙子公寓～新都鑫北店,小清新标间,40㎡,新都区,,1080 元/月
旺府豪庭,1室0厅,南,35㎡,新都区,新都新都城区,1100 元/月
独栋·玲珑公寓,橙子公寓～新都鑫北店,温馨套一,50㎡,新都区,,1280 元/月
独栋·玲珑公寓,橙子公寓～新都鑫北店,舒适套一,50㎡,新都区,,1280 元/月
独栋·玲珑公寓,橙子公寓～新都鑫北店,小资房,40㎡,新都区,,1080 元/月
独栋·玲珑公寓,橙子公寓～新都鑫北店,精致套房,50㎡,新都区,,1280 元/月
邑品天都,2室1厅,南,55㎡,新都区,新都新都城区,1400 元/月
北欧印象,3室1厅,南,110㎡,新都区,新都新都城区,1650 元/月
整租·城北优品道,1室1厅,东,39㎡,新都区,新都大丰,1200 元/月
独栋·橙乐公寓,新都鑫北店,特价户型L,/,新都区,,1080 元/月
汇融悉尼湾达令港,3室2厅,东南,83㎡,新都区,新都大丰,1000 元/月
合租·汇融悉尼湾库吉岛二期,6居室,东南卧,14㎡,新都区,新都大丰,800 元/月
合租·盛世名城,5居室,东南卧,13㎡,新都区,新都大丰,700 元/月
合租·蓝光花满庭二期,6居室,东南卧,14㎡,新都区,新都大丰,650 元/月
麦田国际社区,3室2厅,南,91㎡,新都区,新都新都城区,1350 元/月
合租·蓝光花满庭二期,6居室,东南卧,13㎡,新都区,新都大丰,600 元/月
合租·蓝光花满庭二期,6居室,东南卧,13㎡,新都区,新都大丰,600 元/月
合租·民生新干线,4居室,东南卧,11㎡,新都区,新都大丰,600 元/月
富力桃园B区,3室1厅,东南,110㎡,新都区,新都毗河,2000 元/月
富力桃园A区,3室1厅,南,95㎡,新都区,新都毗河,1600 元/月
独栋·寓缘酒店公寓,大丰店,温馨大套房,60㎡,新都区,,1580 元/月
独栋·寓缘酒店公寓,大丰店,舒适小标间,40㎡,新都区,,1180 元/月
独栋·寓缘酒店公寓,大丰店,简洁特价大标间,50㎡,新都区,,1180 元/月
独栋·橙堡公寓,新都中集店,精致套房,40-45㎡,新都区,,1090 元/月
独栋·橙堡公寓,新都中集店,小套二,60㎡,新都区,,1680 元/月
独栋·寓缘酒店公寓,大丰店,小资房,40㎡,新都区,,1080 元/月
独栋·寓缘酒店公寓,大丰店,公主房,50㎡,新都区,,1280 元/月
独栋·寓缘酒店公寓,大丰店,特价房,40㎡,新都区,,1080 元/月
我的大学,2室1厅,东南,50㎡,新都区,新都新都城区,1200 元/月
富力桃园A区,3室2厅,东南,91㎡,新都区,新都毗河,2000 元/月
合租·富力桃园A区,3居室,东卧,128㎡,新都区,新都毗河,700 元/月
保利公园198玫瑰郡,4室2厅,东南,132㎡,新都区,新都保利公园,1500 元/月
万科金域缇香二期,2室1厅,南,79㎡,新都区,新都毗河,2000 元/月
天府香城,2室1厅,东,102㎡,新都区,新都新都城区,1500 元/月
博雅新城C区,2室1厅,西南,80㎡,新都区,新都大丰,1300 元/月
保利公园198百合郡,2室2厅,东南,90㎡,新都区,新都保利公园,500 元/月
和信天骄府,1室0厅,南,31㎡,新都区,新都新都城区,900 元/月
保利城二期,2室1厅,东,73㎡,新都区,新都大丰,1300 元/月
汉嘉国际,2室2厅,东南,114㎡,新都区,新都新都城区,800 元/月
富力桃园A区,4室2厅,东南/西南,128㎡,新都区,新都毗河,1700 元/月
澳洲湾,3室2厅,南,98㎡,新都区,新都毗河,1700 元/月
旺府豪庭,2室1厅,东,72㎡,新都区,新都新都城区,1500 元/月
新都城市之心,2室2厅,南,84㎡,新都区,新都新都城区,1200 元/月
和信天骄府,1室0厅,东南,31㎡,新都区,新都新都城区,1000 元/月
博雅新城A区,2室1厅,东南,88㎡,新都区,新都大丰,1300 元/月
保利春天花语,3室2厅,西北,65㎡,新都区,新都大丰,1400 元/月
佳乐国际城二期,2室2厅,南,81㎡,新都区,新都毗河,1500 元/月
保利城二期,3室2厅,南,97㎡,新都区,新都大丰,1300 元/月
开元国际,3室2厅,东北,93㎡,新都区,新都大丰,1500 元/月
保利城三期,2室1厅,西南,70㎡,新都区,新都大丰,1200 元/月
整租·保利春天花语,3室1厅,东南,65㎡,新都区,新都大丰,1000 元/月
汉嘉国际,3室2厅,东南,134㎡,新都区,新都新都城区,2200 元/月
独栋·橙乐公寓,新都鑫北店,鑫北推荐新上套一,/,新都区,,1180 元/月
海伦国际一期,2室1厅,西南,78㎡,新都区,新都新都城区,1400 元/月
独栋·橙乐公寓,新都鑫北店,精致转角大标间,南,新都区,,1080-1180 元/月
富力桃园B区,3室2厅,东南,98㎡,新都区,新都毗河,1900 元/月
润扬北城1号,3室1厅,西南,88㎡,新都区,新都新都城区,1800 元/月
川音嘉苑,3室2厅,南,92㎡,新都区,新都新都城区,2200 元/月
雅舍河畔,3室2厅,南,136㎡,新都区,新都新都城区,700 元/月
国光揽悦,3室2厅,东南,100㎡,新都区,新都毗河,1300 元/月
富豪公馆,3室2厅,南,118㎡,新都区,新都新都城区,1500 元/月
川音嘉苑,1室1厅,南,38㎡,新都区,新都新都城区,1000 元/月
富力桃园B区,3室2厅,东南,108㎡,新都区,新都毗河,1500 元/月
御城,1室1厅,南,73㎡,新都区,新都新都城区,1200 元/月
富力桃园B区,3室2厅,东,89㎡,新都区,新都毗河,500 元/月
丽水金都,3室2厅,东南,142㎡,新都区,新都毗河,2000 元/月
保利城三期,3室1厅,北,116㎡,新都区,新都大丰,2200 元/月
我的大学,3室1厅,东,78㎡,新都区,新都新都城区,1500 元/月
润禾花园,2室2厅,南,76㎡,新都区,新都大丰,1300 元/月
汇融悉尼湾库吉岛一期,3室1厅,东南/南,99㎡,新都区,新都大丰,1600 元/月
新都花园二期,2室2厅,南,95㎡,新都区,新都新都城区,1500 元/月
独栋·橙乐公寓,新都鑫北店,精致套一,东南,新都区,,1180 元/月
整租·博雅新城C区,2室1厅,东,88㎡,新都区,新都大丰,600 元/月
独栋·橙乐公寓,新都鑫北店,舒适标间,东南,新都区,,1180-1380 元/月
汇融悉尼湾达令港,3室1厅,东,85㎡,新都区,新都大丰,1300 元/月
天府香城,3室2厅,南/北,110㎡,新都区,新都新都城区,1650 元/月
保利公园198百合郡,4室1厅,南,138㎡,新都区,新都保利公园,2500 元/月
北新润苑二期,5室2厅,南/北,273㎡,新都区,新都大丰,3750 元/月
整租·富力桃园A区,3室2厅,东南,107㎡,新都区,新都毗河,1800 元/月
万科双水岸,3室1厅,南,108㎡,新都区,新都毗河,2000 元/月
保利城一期,2室2厅,南/北,73㎡,新都区,新都大丰,1500 元/月
旺府豪庭,3室2厅,南,100㎡,新都区,新都新都城区,1500 元/月
维也纳花园一期,3室2厅,东南,112㎡,新都区,新都新都城区,1500 元/月
保利公园198蔷薇郡,4室2厅,西北,140㎡,新都区,新都保利公园,2200 元/月
保利城一期,2室1厅,北,75㎡,新都区,新都大丰,2000 元/月
缤纷新天地,1室0厅,南,31㎡,新都区,新都新都城区,800 元/月
缤纷新天地,2室1厅,东南,59㎡,新都区,新都新都城区,1300 元/月
保利公园198丁香郡,4室2厅,东南,132㎡,新都区,新都保利公园,3000 元/月
整租·博雅新城A区,2室1厅,南,88㎡,新都区,新都大丰,1200 元/月
汇融悉尼湾库吉岛一期,2室1厅,南,95㎡,新都区,新都大丰,700 元/月
旺府豪庭,1室1厅,南,40㎡,新都区,新都新都城区,1050 元/月
独栋·橙乐公寓,新都鑫北店,温馨标间,/,新都区,,1080 元/月
保利公园198玫瑰郡,3室1厅,东南,106㎡,新都区,新都保利公园,2000 元/月
状元府邸(新都),1室0厅,东,37㎡,新都区,新都新都城区,1000 元/月
万科五龙山九墅,4室1厅,南,152㎡,新都区,新都毗河,4600 元/月
保利公园198玫瑰郡,4室1厅,东南,130㎡,新都区,新都保利公园,2000 元/月
圣采泊尚,3室2厅,东北,71㎡,新都区,新都大丰,1500 元/月
保利春天花语,3室1厅,南,90㎡,新都区,新都大丰,1500 元/月
合租·北新润苑二期,6居室,东南卧,12㎡,新都区,新都大丰,600 元/月
合租·北新润苑二期,5居室,东南卧,14㎡,新都区,新都大丰,630 元/月
合租·保利春天花语,4居室,东南卧,13㎡,新都区,新都大丰,650 元/月
合租·开元国际,4居室,东南卧,13㎡,新都区,新都大丰,600 元/月
整租·汇融悉尼湾库吉岛一期,2室1厅,西,94㎡,新都区,新都大丰,1400 元/月
融创凯旋公馆,3室1厅,东,71㎡,新都区,新都大丰,1400 元/月
神仙树小区,3室1厅,南,126㎡,新都区,新都新都城区,1300 元/月
邑品天都,3室1厅,东南,110㎡,新都区,新都新都城区,1500 元/月
整租·汇融广场,2室1厅,东南,71㎡,新都区,新都大丰,1800 元/月
保利公园198蔷薇郡,4室2厅,东南,135㎡,新都区,新都保利公园,2100 元/月
富力桃园B区,2室2厅,东,74㎡,新都区,新都毗河,1500 元/月
富豪公馆,3室2厅,南,118㎡,新都区,新都新都城区,2000 元/月
绿地城,3室1厅,东南,104㎡,新都区,新都大丰,700 元/月
整租·博雅新城A区,2室2厅,南,89㎡,新都区,新都大丰,1300 元/月
汇融悉尼湾库吉岛一期,3室1厅,东南,97㎡,新都区,新都大丰,1600 元/月
整租·北新润苑二期,3室1厅,东,130㎡,新都区,新都大丰,1500 元/月
汇融悉尼湾达令港,2室1厅,南,68㎡,新都区,新都大丰,1200 元/月
绿地城,3室1厅,南/北,78㎡,新都区,新都大丰,1600 元/月
保利紫荆花语,3室2厅,东南,79㎡,新都区,新都保利公园,1600 元/月
整租·汇融悉尼湾达令港,3室1厅,东南,86㎡,新都区,新都大丰,1200 元/月
整租·融创凯旋公馆,3室1厅,南,70㎡,新都区,新都大丰,1200 元/月
富力桃园A区,2室2厅,东,76㎡,新都区,新都毗河,1500 元/月
汇融悉尼湾达令港,2室1厅,西南,60㎡,新都区,新都大丰,1200 元/月
整租·保利城二期,2室2厅,南,79㎡,新都区,新都大丰,1300 元/月
香城丽园紫薇苑,2室1厅,西南,98㎡,新都区,新都新都城区,1300 元/月
汉嘉国际,3室2厅,东南,131㎡,新都区,新都新都城区,2700 元/月
汇融悉尼湾库吉岛二期,2室2厅,南/北,80㎡,新都区,新都大丰,1500 元/月
整租·润禾花园,2室1厅,南,85㎡,新都区,新都大丰,1400 元/月
橄榄郡,3室2厅,南,120㎡,新都区,新都新都城区,2000 元/月
芙蓉名城三期,3室2厅,南,110㎡,新都区,新都新都城区,1800 元/月
保利城二期,2室1厅,东南,69㎡,新都区,新都大丰,1400 元/月
佳乐国际城一期,3室2厅,西,101㎡,新都区,新都毗河,1800 元/月
新神风八座,2室1厅,东南,80㎡,新都区,新都新都城区,1500 元/月
时代锦翠,3室2厅,东南,98㎡,新都区,新都大丰,1300 元/月
博雅新城C区,2室1厅,西,88㎡,新都区,新都大丰,1500 元/月
保利城三期,2室2厅,南,90㎡,新都区,新都大丰,1800 元/月
汇融悉尼湾达令港,3室2厅,南,82㎡,新都区,新都大丰,1600 元/月
学府苑(新都),2室1厅,南,80㎡,新都区,新都新都城区,1400 元/月
香界,2室2厅,东南,90㎡,新都区,新都新都城区,1800 元/月
汇融悉尼湾库吉岛二期,2室1厅,东,94㎡,新都区,新都大丰,2000 元/月
整租·博雅丽景,3室2厅,跃层,121㎡,新都区,新都大丰,1200 元/月
汇融悉尼湾达令港,3室1厅,东南/南,83㎡,新都区,新都大丰,1600 元/月
保利城一期,2室1厅,南,75㎡,新都区,新都大丰,1400 元/月
富力桃园B区,3室2厅,东,112㎡,新都区,新都毗河,1500 元/月
汇融悉尼湾达令港,3室1厅,东,90㎡,新都区,新都大丰,1700 元/月
麦田国际社区,3室2厅,东南,87㎡,新都区,新都新都城区,1400 元/月
保利春天花语,3室1厅,东南,94㎡,新都区,新都大丰,1400 元/月
整租·圣采泊尚,2室1厅,北,64㎡,新都区,新都大丰,1300 元/月
